Intro_text,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,p_choice.keys,p_choice.rt,p_choice.duration,p_next_trial_input.keys,p_next_trial_input.rt,p_next_trial_input.duration,happiness_rating_prac.response,happiness_rating_prac.rt,key_resp_5.keys,key_resp_9.keys,key_resp_5.rt,key_resp_5.duration,key_resp_9.rt,key_resp_9.duration,user_choice.keys,user_choice.rt,user_choice.duration,next_trial_input.keys,next_trial_input.rt,next_trial_input.duration,happiness_rating.response,happiness_rating.rt,key_resp_6.keys,key_resp_10.keys,key_resp_6.rt,key_resp_6.duration,key_resp_10.rt,key_resp_10.duration,Intros.thisRepN,Intros.thisTrialN,Intros.thisN,Intros.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,dateTime,consent.started,text_9.started,button.started,consent.stopped,button.numClicks,button.timesOn,button.timesOff,instructions1.started,Intro_text_show.started,Continue_txt.started,key_resp.started,instructions1.stopped,Intros.key_resp.keys,Intros.key_resp.rt,Intros.key_resp.duration,instructions_t1_target_on_choice.started,fixation_inst_5a.started,intro_sure.started,intro_sure_txt.started,intro_gambletop.started,intro_gambletop_txt.started,intro_gambletop_p.started,intro_gamblelow.started,intro_gamblelow_txt.started,intro_gamblelow_p.started,text_inst_5a.started,choice_inst_5a.started,instructions_t1_target_on_choice.stopped,choice_inst_5a.keys,choice_inst_5a.rt,choice_inst_5a.duration,instructions_t1_chosen_gamble.started,fixation_inst_5a_2.started,intro_sure_2.started,intro_sure_txt_2.started,instructions_t1_chosen_gamble.stopped,instructions_t1_outcome.started,total_prompt_inst_5a.started,p_outcome_square_2.started,intro_outcome_text_5.started,intro_outcome_text.started,intro_next_trial_txt_2.started,intro_next_trial_input_2.started,instructions_t1_outcome.stopped,intro_next_trial_input_2.keys,intro_next_trial_input_2.rt,intro_next_trial_input_2.duration,intro_iti.started,text_4.started,intro_iti.stopped,instructions_t2_target_on_choice.started,fixation_inst_5b.started,intro_sure_3.started,intro_gambletop_2.started,intro_gamblelow_2.started,intro_sure_txt_3.started,intro_gambletop_txt_2.started,intro_gambletop_p_2.started,intro_gamblelow_txt_2.started,intro_gamblelow_p_2.started,text_inst_5b.started,choice_inst_5b.started,instructions_t2_target_on_choice.stopped,choice_inst_5b.keys,choice_inst_5b.rt,choice_inst_5b.duration,instructions_t2_chosen_gamble.started,fixation_inst_5a_3.started,intro_gambletop_3.started,intro_gamblelow_3.started,intro_gambletop_txt_3.started,intro_gambletop_p_3.started,intro_gamblelow_txt_3.started,intro_gamblelow_p_3.started,instructions_t2_chosen_gamble.stopped,instructions_t2_outcome.started,total_prompt_inst_5a_2.started,p_outcome_square_3.started,intro_outcome_text_3.started,intro_outcome_text_2.started,intro_next_trial_txt.started,intro_next_trial_input.started,instructions_t2_outcome.stopped,intro_next_trial_input.keys,intro_next_trial_input.rt,intro_next_trial_input.duration,instructions6.started,instructions_text.started,Continue_txt_2.started,key_resp_inst_5.started,instructions6.stopped,key_resp_inst_5.keys,key_resp_inst_5.rt,key_resp_inst_5.duration,instructions7.started,total_prompt_inst_5a_3.started,fixation_inst_5a_6.started,prog_5.started,p_outcome_square_4.started,intro_outcome_text_4.started,instrutions_text.started,key_resp_inst_6.started,arrow1.started,arrow2.started,instructions7.stopped,key_resp_inst_6.keys,key_resp_inst_6.rt,key_resp_inst_6.duration,instructions8.started,instructions_text_3.started,Continue_txt_3.started,key_resp_inst_7.started,instructions8.stopped,key_resp_inst_7.keys,key_resp_inst_7.rt,key_resp_inst_7.duration,happy_overall.started,question_3.started,happiness_rating_overall.started,low_end_text_3.started,high_end_text_3.started,key_resp_7.started,exit_text_4.started,happy_overall.stopped,happiness_rating_overall.response,happiness_rating_overall.rt,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,instructions10.started,instructions_text_6.started,Continue_txt_4.started,key_resp_inst_8.started,instructions10.stopped,key_resp_inst_8.keys,key_resp_inst_8.rt,key_resp_inst_8.duration,happy_base.started,question_5.started,happiness_rating_baseline.started,low_end_text_5.started,high_end_text_5.started,exit_text_3.started,key_resp_8.started,happy_base.stopped,happiness_rating_baseline.response,happiness_rating_baseline.rt,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,instructions10_2.started,instructions_text_2.started,Continue_txt_6.started,key_resp_inst_11.started,instructions10_2.stopped,key_resp_inst_11.keys,key_resp_inst_11.rt,key_resp_inst_11.duration,instructions11.started,instructions_text_7.started,Continue_txt_5.started,key_resp_inst_9.started,instructions11.stopped,key_resp_inst_9.keys,key_resp_inst_9.rt,key_resp_inst_9.duration,first_delay.started,text_3.started,first_delay.stopped,options,gamble_result,p_options_show.started,p_fixation_cross_4.started,p_box1.started,p_box2.started,p_box3.started,p_box4.started,p_box1_mag.started,p_box1_P.started,p_box2_mag.started,p_box2_P.started,p_box3_mag.started,p_box3_P.started,p_box4_mag.started,p_box4_P.started,p_choice.started,practice_txt_2.started,p_options_show.stopped,practice_trials.p_choice.keys,practice_trials.p_choice.rt,practice_trials.p_choice.duration,choice_prac,p_chosen_option.started,fixation_5.started,p_box1_2.started,p_box2_2.started,p_box3_2.started,p_box4_2.started,p_box1_mag_2.started,p_box1_P_2.started,p_box2_mag_2.started,p_box2_P_2.started,p_box3_mag_2.started,p_box3_P_2.started,p_box4_mag_2.started,p_box4_P_2.started,practice_txt_3.started,p_chosen_option.stopped,current_money_prac,outcome_prac,added_prac,p_reward_outcome.started,p_money_prompt.started,practice_txt.started,p_outcome_square.started,p_outcome_text.started,p_reward_txt.started,p_prog_bar.started,p_next_trial_txt.started,p_next_trial_input.started,p_reward_outcome.stopped,practice_trials.p_next_trial_input.keys,practice_trials.p_next_trial_input.rt,practice_trials.p_next_trial_input.duration,iti.started,text.started,iti.stopped,p_happiness_trial.started,p_happiness_trial.stopped,practice_trials.happiness_rating_prac.response,practice_trials.happiness_rating_prac.rt,practice_trials.key_resp_5.keys,p_h_iti.started,p_h_iti.stopped,repeat_practice.started,repeat_practice.stopped,practice_trials.key_resp_9.keys,repeat_iti.started,repeat_iti.stopped,question_4.started,happiness_rating_prac.started,low_end_text_4.started,high_end_text_4.started,exit_text_2.started,key_resp_5.started,practice_trials.key_resp_5.rt,practice_trials.key_resp_5.duration,text_2.started,repeat_practice_txt.started,key_resp_9.started,practice_trials.key_resp_9.rt,practice_trials.key_resp_9.duration,instructions12.started,instructions_text_8.started,key_resp_inst_10.started,instructions12.stopped,key_resp_inst_10.keys,key_resp_inst_10.rt,key_resp_inst_10.duration,options_show.started,fixation_cross_2.started,box1.started,box2.started,box3.started,box4.started,box1_mag.started,box1_P.started,box2_mag.started,box2_P.started,box3_mag.started,box3_P.started,box4_mag.started,box4_P.started,user_choice.started,options_show.stopped,trials.user_choice.keys,trials.user_choice.rt,trials.user_choice.duration,choice,chosen_option.started,fixation_7.started,box1_2.started,box2_2.started,box3_2.started,box4_2.started,box1_mag_2.started,box1_P_2.started,box2_mag_2.started,box2_P_2.started,box3_mag_2.started,box3_P_2.started,box4_mag_2.started,box4_P_2.started,chosen_option.stopped,current_money,outcome,added_money,reward_outcome.started,money_prompt.started,outcome_square.started,outcome_text_3.started,reward_txt.started,prog_bar.started,next_trial_txt.started,next_trial_input.started,reward_outcome.stopped,trials.next_trial_input.keys,trials.next_trial_input.rt,trials.next_trial_input.duration,happiness_trial.started,happiness_trial.stopped,trials.happiness_rating.response,trials.happiness_rating.rt,trials.key_resp_6.keys,h_iti.started,h_iti.stopped,trial_break.started,trial_break.stopped,trials.key_resp_10.keys,repeat_iti_2.started,repeat_iti_2.stopped,question_2.started,happiness_rating.started,low_end_text_2.started,high_end_text_2.started,exit_text.started,key_resp_6.started,trials.key_resp_6.rt,trials.key_resp_6.duration,text_7.started,break_txt.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,text_6.started,Thank_you.started,thankYouText.started,key_resp_11.started,Thank_you.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,expStart
,90,0,90,,,,,,,,,,,,,,,,,,left,0.6247213339956943,None,space,0.48998108302475885,None,None,None,None,None,,,,,,,,,,,,,90,0,90,0,640.0528083750105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   1.   0.   0.1  0.06 0.9 ],0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.1627647090063,643.1722511250118,644.1480657920183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.0430595420185,640.0528083750105,640.0528083750105,640.0528083750105,640.0528083750105,640.0528083750105,640.0528083750105,640.0528083750105,640.0528083750105,640.0528083750105,640.0528083750105,640.0528083750105,640.0528083750105,640.0528083750105,640.0528083750105,640.6833058749908,left,0.6247213339956943,None,0,640.6860656249919,640.6966421249963,640.6966421249963,640.6966421249963,640.6966421249963,640.6966421249963,640.6966421249963,640.6966421249963,640.6966421249963,640.6966421249963,640.6966421249963,640.6966421249963,640.6966421249963,640.6966421249963,641.6727397500072,9.080000000000004,0,0,641.6747210000176,641.6846634999965,641.6846634999965,641.6846634999965,641.6846634999965,641.6846634999965,642.6642572499986,642.6642572499986,643.1627257090004,space,0.48998108302475885,None,644.1486340840056,644.1487940000079,None,None,None,644.1488276669988,644.148839,644.1488482090062,644.1488588750071,None,644.1488722499926,644.1488819590013,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,91,0,91,,,,,,,,,,,,,,,,,,right,0.6875354590010829,None,space,0.2516859590250533,None,None,None,None,None,,,,,,,,,,,,,91,0,91,0,644.1624665420095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.2  0.08 0.8  0.07 1.  ],0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.0932948339905,647.1027965419926,648.0764888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.1524787,644.1624665420095,644.1624665420095,644.1624665420095,644.1624665420095,644.1624665420095,644.1624665420095,644.1624665420095,644.1624665420095,644.1624665420095,644.1624665420095,644.1624665420095,644.1624665420095,644.1624665420095,644.1624665420095,644.8594681250106,right,0.6875354590010829,None,1,644.8628919170005,644.8734198,644.8734198,644.8734198,644.8734198,644.8734198,644.8734198,644.8734198,644.8734198,644.8734198,644.8734198,644.8734198,644.8734198,644.8734198,645.8425313,9.080000000000004,-1,0.07,645.8454717090062,645.8547605,645.8547605,645.8547605,645.8547605,645.8547605,646.8338198749989,646.8338198749989,647.0932577089989,space,0.2516859590250533,None,648.0773816670117,648.0775537090085,None,None,None,648.0775924170157,648.0776030000125,648.0776131,648.0776243339933,None,648.0776382500189,648.0776576249918,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,92,0,92,,,,,,,,,,,,,,,,,,right,1.6170081250020303,None,space,0.199008125,None,11,3.2746047920081764,return,None,1.2824562919849996,None,,,,,,,,,,,92,0,92,0,648.0908121250104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.07 1.   0.   0.3  0.1  0.7 ],0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.9044826670142,651.9131342089968,652.8879866670177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.0816735000117,648.0908121250104,648.0908121250104,648.0908121250104,648.0908121250104,648.0908121250104,648.0908121250104,648.0908121250104,648.0908121250104,648.0908121250104,648.0908121250104,648.0908121250104,648.0908121250104,648.0908121250104,648.0908121250104,649.7145659590024,right,1.6170081250020303,None,1,649.7185534590099,649.7284585419984,649.7284585419984,649.7284585419984,649.7284585419984,649.7284585419984,649.7284585419984,649.7284585419984,649.7284585419984,649.7284585419984,649.7284585419984,649.7284585419984,649.7284585419984,649.7284585419984,650.7015566,9.150000000000004,1,0.1,650.7040190419939,650.7136537,650.7136537,650.7136537,650.7136537,650.7136537,651.6994660840137,651.6994660840137,651.9044339169923,space,0.199008125,None,652.8883981,656.6990325840015,11,3.2746047920081764,return,656.6990837499907,657.6861039,657.6861246250046,657.6861387499957,None,657.6861586250016,657.6861697089917,652.8960996250098,655.4005154999904,655.4005154999904,655.4005154999904,655.4005154999904,655.4005154999904,1.2824562919849996,None,656.7054032500018,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,93,0,93,,,,,,,,,,,,,,,,,,left,1.2813965000095777,None,space,0.21304175001569092,None,None,None,None,None,,,,,,,,,,,,,93,0,93,0,657.6977394999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.07 1.   0.   0.7  0.1  0.3 ],0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.1838768,661.1932030000025,662.1718034170044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.6880020420067,657.6977394999994,657.6977394999994,657.6977394999994,657.6977394999994,657.6977394999994,657.6977394999994,657.6977394999994,657.6977394999994,657.6977394999994,657.6977394999994,657.6977394999994,657.6977394999994,657.6977394999994,657.6977394999994,658.9854807500087,left,1.2813965000095777,None,0,658.9872050840058,658.9973796670092,658.9973796670092,658.9973796670092,658.9973796670092,658.9973796670092,658.9973796670092,658.9973796670092,658.9973796670092,658.9973796670092,658.9973796670092,658.9973796670092,658.9973796670092,658.9973796670092,659.9760667920054,9.250000000000004,-1,0.07,659.9784605420136,659.9883449999907,659.9883449999907,659.9883449999907,659.9883449999907,659.9883449999907,660.9701736670104,660.9701736670104,661.1838371670165,space,0.21304175001569092,None,662.1722245420096,662.1723768750089,None,None,None,662.1724078750121,662.1724188750086,662.1724282090145,662.1724383340043,None,662.1724520839925,662.1724619170127,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,94,0,94,,,,,,,,,,,,,,,,,,right,1.3521417500160169,None,space,0.1935129159828648,None,11,2.7143997499952093,return,None,0.724697459,None,,,,,,,,,,,94,0,94,0,662.1858209590137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.05 1.   0.   0.3  0.07 0.7 ],0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.7185061670025,665.7277086669928,666.7034160420008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.1755827089946,662.1858209590137,662.1858209590137,662.1858209590137,662.1858209590137,662.1858209590137,662.1858209590137,662.1858209590137,662.1858209590137,662.1858209590137,662.1858209590137,662.1858209590137,662.1858209590137,662.1858209590137,662.1858209590137,663.5420328750042,right,1.3521417500160169,None,1,663.5450728340074,663.5547645420011,663.5547645420011,663.5547645420011,663.5547645420011,663.5547645420011,663.5547645420011,663.5547645420011,663.5547645420011,663.5547645420011,663.5547645420011,663.5547645420011,663.5547645420011,663.5547645420011,664.5302529170003,9.320000000000004,0,0,664.5326137,664.5416955840192,664.5416955840192,664.5416955840192,664.5416955840192,664.5416955840192,665.5242248750001,665.5242248750001,665.7184585420182,space,0.1935129159828648,None,666.7038549169956,669.9556015,11,2.7143997499952093,return,669.9556508340174,670.9393789590104,670.9393949,670.9394090000133,None,670.9394278340042,670.9394383,666.7119657089934,669.2184283340175,669.2184283340175,669.2184283340175,669.2184283340175,669.2184283340175,0.724697459,None,669.9637472500035,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,95,0,95,,,,,,,,,,,,,,,,,,left,0.9881214169727173,None,space,0.14088179101236165,None,None,None,None,None,,,,,,,,,,,,,95,0,95,0,670.9516107499949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.03 1.   0.   0.6  0.06 0.4 ],0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.0740220420121,674.0814325840038,675.0630871250178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.9424516670115,670.9516107499949,670.9516107499949,670.9516107499949,670.9516107499949,670.9516107499949,670.9516107499949,670.9516107499949,670.9516107499949,670.9516107499949,670.9516107499949,670.9516107499949,670.9516107499949,670.9516107499949,670.9516107499949,671.9472825840057,left,0.9881214169727173,None,0,671.9500860839908,671.9603312090039,671.9603312090039,671.9603312090039,671.9603312090039,671.9603312090039,671.9603312090039,671.9603312090039,671.9603312090039,671.9603312090039,671.9603312090039,671.9603312090039,671.9603312090039,671.9603312090039,672.9305777090194,9.320000000000004,-1,0.03,672.9338727919967,672.9436530419916,672.9436530419916,672.9436530419916,672.9436530419916,672.9436530419916,673.9299549589923,673.9299549589923,674.0739864589996,space,0.14088179101236165,None,675.0635956670158,675.0637556250149,None,None,None,675.0637937500142,675.0638056670141,675.0638167920115,675.0638282920117,None,675.0638426670048,675.0638534169993,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,96,0,96,,,,,,,,,,,,,,,,,,right,0.8355565000092611,None,space,0.3451315409911331,None,None,None,None,None,,,,,,,,,,,,,96,0,96,0,675.0772074999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.5  0.07 0.5  0.   1.  ],0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.2628450000193,678.2713024590048,679.2522429590172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0680901250162,675.0772074999986,675.0772074999986,675.0772074999986,675.0772074999986,675.0772074999986,675.0772074999986,675.0772074999986,675.0772074999986,675.0772074999986,675.0772074999986,675.0772074999986,675.0772074999986,675.0772074999986,675.0772074999986,675.9217273,right,0.8355565000092611,None,1,675.9257126669982,675.9358982919948,675.9358982919948,675.9358982919948,675.9358982919948,675.9358982919948,675.9358982919948,675.9358982919948,675.9358982919948,675.9358982919948,675.9358982919948,675.9358982919948,675.9358982919948,675.9358982919948,676.9125196670066,9.350000000000003,1,0.07,676.9148406670138,676.9240738750086,676.9240738750086,676.9240738750086,676.9240738750086,676.9240738750086,677.9090878750139,677.9090878750139,678.2628076249966,space,0.3451315409911331,None,679.2526620000135,679.2528132089938,None,None,None,679.2528444589989,679.2528549999988,679.2528643340047,679.2528747920005,None,679.2528880420141,679.2528978,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,97,0,97,,,,,,,,,,,,,,,,,,left,0.6415376249933615,None,space,0.26802070799749345,None,11,2.758664749999298,return,None,0.8518351249804255,None,,,,,,,,,,,97,0,97,0,679.2641907499928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.   0.   0.   0.05 1.  ],0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.1739640420128,682.1834108750045,683.1580347499985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.2552998,679.2641907499928,679.2641907499928,679.2641907499928,679.2641907499928,679.2641907499928,679.2641907499928,679.2641907499928,679.2641907499928,679.2641907499928,679.2641907499928,679.2641907499928,679.2641907499928,679.2641907499928,679.2641907499928,679.9137131670141,left,0.6415376249933615,None,0,679.9159524,679.9263865420071,679.9263865420071,679.9263865420071,679.9263865420071,679.9263865420071,679.9263865420071,679.9263865420071,679.9263865420071,679.9263865420071,679.9263865420071,679.9263865420071,679.9263865420071,679.9263865420071,680.9032485840144,9.420000000000003,-1,0.05,680.9057270839985,680.9155505,680.9155505,680.9155505,680.9155505,680.9155505,681.9009804590023,681.9009804590023,682.1739274589927,space,0.26802070799749345,None,683.1584632089944,686.5484048750077,11,2.758664749999298,return,686.5484528340166,687.5351684170018,687.5351852500171,687.5351988750044,None,687.5352169590187,687.5352272090095,683.1664507090172,685.6667939590116,685.6667939590116,685.6667939590116,685.6667939590116,685.6667939590116,0.8518351249804255,None,686.5553566669987,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,98,0,98,,,,,,,,,,,,,,,,,,right,1.1489511670079082,None,space,0.25254658301128075,None,None,None,None,None,,,,,,,,,,,,,98,0,98,0,687.5482109590084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.5  0.1  0.5  0.05 1.  ],0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.9512842090044,690.9590008340019,691.9363388339989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.5390681670106,687.5482109590084,687.5482109590084,687.5482109590084,687.5482109590084,687.5482109590084,687.5482109590084,687.5482109590084,687.5482109590084,687.5482109590084,687.5482109590084,687.5482109590084,687.5482109590084,687.5482109590084,687.5482109590084,688.7082004999975,right,1.1489511670079082,None,1,688.7115258339909,688.7211676250154,688.7211676250154,688.7211676250154,688.7211676250154,688.7211676250154,688.7211676250154,688.7211676250154,688.7211676250154,688.7211676250154,688.7211676250154,688.7211676250154,688.7211676250154,688.7211676250154,689.6962940419908,9.470000000000004,-1,0.05,689.6979397090035,689.7075989590085,689.7075989590085,689.7075989590085,689.7075989590085,689.7075989590085,690.6908964170143,690.6908964170143,690.9512471670168,space,0.25254658301128075,None,691.9367485840048,691.9369127920072,None,None,None,691.9369431250088,691.9369584170054,691.9369675840135,691.9369780420093,None,691.9369914589915,691.9370013750158,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,99,0,99,,,,,,,,,,,,,,,,,,left,1.2734640830021817,None,space,0.2544202500139363,None,11,2.8831119580136146,return,None,0.9197827079915442,None,,,,,,,,,,,99,0,99,0,691.9503206250083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.03 1.   0.   0.9  0.1  0.1 ],0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.4611014999973,695.4703539,696.4498854170088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.9410792090057,691.9503206250083,691.9503206250083,691.9503206250083,691.9503206250083,691.9503206250083,691.9503206250083,691.9503206250083,691.9503206250083,691.9503206250083,691.9503206250083,691.9503206250083,691.9503206250083,691.9503206250083,691.9503206250083,693.2273989590176,left,1.2734640830021817,None,0,693.2311384589993,693.2412460420164,693.2412460420164,693.2412460420164,693.2412460420164,693.2412460420164,693.2412460420164,693.2412460420164,693.2412460420164,693.2412460420164,693.2412460420164,693.2412460420164,693.2412460420164,693.2412460420164,694.2110959590063,9.520000000000005,-1,0.03,694.2135227500112,694.2226626670163,694.2226626670163,694.2226626670163,694.2226626670163,694.2226626670163,695.2060332919937,695.2060332919937,695.4610645000066,space,0.2544202500139363,None,696.4502907500137,699.8934230419982,11,2.8831119580136146,return,699.8934730420006,700.8803751250089,700.8803935420001,700.8804076669912,None,700.8804266249936,700.8804375000182,696.4582555420056,698.9646474590118,698.9646474590118,698.9646474590118,698.9646474590118,698.9646474590118,0.9197827079915442,None,699.8999652090133,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
